sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
Revenue rose to $616.5 million from $610.6 million a year earlier.,"Revenue was up a tad, from $610.6 million to $616.5 million.",4.400000095367432,1086,0.8800000190734864,0.6789334416389465,0.40519282090343045,0.5334897806545986,0.9885227084159851,0.7611577806740436,0.48218772823771444,0.9885226488113403,0.8773668224962107,0.1190574387530216,0.982796311378479,0.7225881611926279,0.30788784073139797,0.9606740474700928,0.7402285419245097,0.4594045625715189,0.9672186374664307,0.6794801912072961,0.3710951550372746,glove-twitter-25
"The broad Standard & Poor's 500 Index <.SPX> was up 8.79 points, or 0.96 percent, at 929.06.","The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.",1.0,1087,0.2,0.43600451946258545,0.46654357097717414,0.3327397493386436,0.9852185845375061,0.6834486828641293,0.3642981027041589,0.9852185845375061,0.6524633997999288,0.16479088538506817,0.9940537214279175,0.7211322564568823,0.38283183301325924,0.9887685179710388,0.8525534883360903,0.5010847589730432,0.9917970895767212,0.8357437255495715,0.49163282665168645,glove-twitter-25
Neither Iowa State athletic director Bruce Van De Velde nor Morgan could be reached for comment.,Iowa State athletic director Bruce Van de Velde would not confirm an offer was made to Lebo.,2.799999952316284,1088,0.5599999904632569,0.8552613854408264,0.6483893123977829,0.5828432528276761,0.9929356575012207,0.8205412630923374,0.27626314846876626,0.9929357767105103,0.8595628092864112,0.17200098000118708,0.9775692224502563,0.6433718702840167,0.4243860855253295,0.9349434971809387,0.6241784550304175,0.6450209466316255,0.959650456905365,0.6040627766442312,0.5582317445178586,glove-twitter-25
"The male eagle was found by a zookeeper early Thursday, suffering from severe puncture wounds in his abdomen.","The 21-year-old eagle, found by a zookeeper early Thursday, had severe puncture wounds to his abdomen and back, spokeswoman Julie Mason said.",3.25,1089,0.65,0.4657924473285675,0.457844716087358,0.3496918674009927,0.9828194379806519,0.7408809079431657,0.3176988788568183,0.9828196167945862,0.6934819453910708,0.3099483002385593,0.9215773344039917,0.251305309299804,0.5398804095904486,0.8642196655273438,0.43228556075263136,0.6225020619860542,0.8803802728652954,0.23544877088892968,0.666025961073127,glove-twitter-25
"Agnew said Pinellas began baiting when rabies cases ""went from zero to 30"" in 1995.","Still, Pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997, Agnew said.",1.75,1090,0.35000000000000003,0.5792040824890137,0.36428120031293787,0.5183539879875402,0.9788440465927124,0.6680457593410288,0.2427103040453225,0.9788441061973572,0.8400145262706383,0.12394983700771298,0.9710402488708496,0.6379234002360885,0.35723180679668626,0.9461524486541748,0.6488034268045022,0.6280899685513088,0.9582197666168213,0.6196516326757593,0.5066384000122608,glove-twitter-25
"Marc Garber, Whitley's attorney, had a different view.","Whitley's attorney, Marc Garber, called the ruling ""a huge victory.""",1.75,1091,0.35000000000000003,0.2745017111301422,0.19495262417312487,0.3373524349936907,0.9853495359420776,0.7513496342188725,0.27920948641839266,0.9853496551513672,0.816957878462448,0.10515419183497791,0.9630383849143982,0.5870447115925645,0.30521864684552763,0.925839900970459,0.6106690512500377,0.5626321531854432,0.9460374116897583,0.5390693861691703,0.44894890133177084,glove-twitter-25
BioReliance's stock closed down 2 cents yesterday at $47.98 per share.,"Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.",5.0,1092,1.0,0.6279210448265076,0.3751919018632148,0.5182854902489117,0.9798572063446045,0.6430119609721185,0.46185454146302013,0.9798571467399597,0.6659983619753631,0.12270914722679019,0.9593701958656311,0.520396200653029,0.28636135425651477,0.9390107989311218,0.6705195116514522,0.4666130721746555,0.9428579807281494,0.6234324112250129,0.3078320894708579,glove-twitter-25
"Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt.","Just five months ago, Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt.",3.5999999046325684,1093,0.7199999809265137,0.9999999403953552,1.0,0.550660984255738,0.996587872505188,0.824742315922489,0.5377897801802853,0.9965876936912537,0.429237602662052,0.48575669443421504,0.9980387687683105,0.584397989935663,0.6804118466107248,0.9999720454216003,0.9902982837086367,0.5849131605843876,0.9996848702430725,0.8731904515523594,0.6115942994335861,glove-twitter-25
Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows.,The artists say the plan will harm French culture and punish those who need help most - performers who have a hard time lining up work.,3.0,1094,0.6000000000000001,0.6778305172920227,0.4358800610743998,0.5688731516490735,0.9954991936683655,0.8371839918701608,0.6168903966387598,0.9954991340637207,0.7043466386826747,0.5944716085910677,0.9930702447891235,0.7038737584292566,0.743478899378032,0.9817448854446411,0.8284741823132273,0.4254033051079766,0.9864419102668762,0.7642112449961552,0.5703912198497698,glove-twitter-25
"At his request, he will be reassigned within the district.",District Superintendent J. Chester Floyd told reporters Monday that McCrackin will be reassigned within the district.,2.799999952316284,1095,0.5599999904632569,0.3929332494735718,0.22804926983879437,0.39991956876952195,0.9605791568756104,0.5304900223082691,0.38952557265811766,0.9605792164802551,0.7668094788291298,0.1287869757618321,0.9944651126861572,0.8268265501952038,0.3383645115181407,0.999795138835907,0.9793401494609832,0.6654127935720495,0.9992234706878662,0.9547201738660945,0.37683916477989793,glove-twitter-25
"A federal appeals court ruled Tuesday that the government was free to withhold the names of more than 700 people detained in the aftermath of Sept. 11, 2001.","A federal appeals court ruled Tuesday that the U.S. government can withhold the names of people detained as part of the September 11 investigation, reversing a lower court decision.",3.5999999046325684,1096,0.7199999809265137,0.9999998807907104,1.0,0.7079355450155658,0.9935687184333801,0.8002646182448947,0.5282199115418273,0.9935687184333801,0.7920700959054229,0.6980365978501889,0.9710292220115662,0.4719920657090757,0.8525025629708801,0.9381473660469055,0.655649549213841,0.52895688013492,0.9473771452903748,0.476911208392061,0.76350418488349,glove-twitter-25
"The time was about 4 a.m. on March 18, just hours before the first pinpoint missiles rained down on the capital.","The seizure occurred at 4am on March 18, just hours before the first American air assault.",3.0,1097,0.6000000000000001,0.2595711350440979,0.2833713713867041,0.3036259397782515,0.9899559617042542,0.7602590301090012,0.5504503789544226,0.9899559020996094,0.6369378609628946,0.29255078556920255,0.9763320684432983,0.5394142675709903,0.5072330281568328,0.9529021978378296,0.7024538615894247,0.5303352489783864,0.9647284150123596,0.6499515074784531,0.48041035967185847,glove-twitter-25
"The technology-laced Nasdaq Composite Index <.IXIC> was up 7.42 points, or 0.45 percent, at 1,653.44.","The broader Standard & Poor's 500 Index .SPX was 0.46 points lower, or 0.05 percent, at 997.02.",1.0,1098,0.2,0.414699912071228,0.43500563840455553,0.33731755539013497,0.9805010557174683,0.6954304900396708,0.3855345863184774,0.980501115322113,0.809805771569821,0.16219602300210637,0.9956814050674438,0.8507185126722074,0.378841776035955,0.9997566938400269,0.9796246026601482,0.4794397449249122,0.9987767934799194,0.9229600390296783,0.4836162061889944,glove-twitter-25
"EU ministers were invited to the conference but canceled because the union is closing talks on agricultural reform, said Gerry Kiely, a EU agriculture representative in Washington.","Gerry Kiely, a EU agriculture representative in Washington, said EU ministers were invited but canceled because the union is closing talks on agricultural reform.",5.0,1099,1.0,0.2159242331981659,0.2868636081658116,0.2891609960504683,0.9991534352302551,0.9131384577647786,0.35780714373023964,0.9991534352302551,0.7746217617594714,0.5440219644301231,0.9601151347160339,0.3813621247257232,0.7983570201387722,0.9504913687705994,0.6321706977567185,0.7791072250902098,0.9464149475097656,0.4151980084153972,1.0,glove-twitter-25
"""Now, the other guy, he's ashamed of his party,"" Street said to crowd laughter.","""The other guy, he's ashamed of his party, and I don't blame him.",3.5,1100,0.7000000000000001,0.9163693785667419,0.6629621049084407,0.810818833068488,0.9946579933166504,0.7370142686282988,0.6515772841407133,0.9946579933166504,0.8714828720822996,0.3941357910964249,0.9806073307991028,0.6339600334003088,0.6019153753254021,0.9569270014762878,0.719391134202238,0.49464906298391614,0.9669598340988159,0.6626770103967698,0.49213039129058517,glove-twitter-25
"In his new position, Dynes will earn $395,000, a significant increase over Atkinson's salary of $361,400.","Dynes will be paid $395,000 a year; Atkinson's salary is $361,400.",4.5,1101,0.9,0.838435173034668,0.5552726103039726,0.774342147339771,0.9793720841407776,0.6793505139791511,0.4793557561969675,0.979371964931488,0.6163291409091758,0.1930495300423408,0.9838995933532715,0.5798311077682099,0.41945926873464656,0.9950605630874634,0.9025901517892055,0.5795164151033594,0.9888815879821777,0.72467274014264,0.4673768894458647,glove-twitter-25
"But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.","But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.",4.800000190734863,1102,0.9600000381469727,0.5458300709724426,0.32980494995988485,0.4428582529494079,0.9943680763244629,0.8134538386725916,0.4573863273560517,0.9943678379058838,0.5163778732792262,0.45775022417365996,0.9755530953407288,0.45089352146953665,0.6738783438445327,0.9420364499092102,0.643732679689472,0.6128500913446207,0.9554592967033386,0.5368892823384623,0.6779757648707929,glove-twitter-25
"Justices said that the Constitution allows the government to administer drugs only ""in limited circumstances.""","In a 6-3 ruling, the justices said such anti-psychotic drugs can be used only in ""limited circumstances.""",3.5,1103,0.7000000000000001,0.6025199890136719,0.3095022260035931,0.6074532729998188,0.9781596064567566,0.6801637105916836,0.4189212219949853,0.9781596064567566,0.7750088471721828,0.24774718588499736,0.9919376969337463,0.7756208901426905,0.5158428352334514,0.9978544116020203,0.9183937615859293,0.8318673212577297,0.9970126748085022,0.8902360470720413,0.6185832523314685,glove-twitter-25
The veteran Malyasian diplomat met Suu Kyi Wednesday at the lakeside home in Yangon where she is under house arrest.,"Razali Ismail met for 90 minutes with Suu Kyi, a 1991 winner of the Nobel Peace Prize, at her lakeside home, where she is under house arrest.",3.691999912261963,1104,0.7383999824523926,0.44365474581718445,0.4821081320437992,0.33011308812656665,0.9747952818870544,0.6773505438427327,0.350449717616166,0.974795401096344,0.4697409901970663,0.382194441008914,0.9925416111946106,0.5736138933633168,0.6471182596787275,0.9995993971824646,0.9623644725197811,0.5556230344568005,0.9976388216018677,0.7825599453113182,0.7716053931031799,glove-twitter-25
"At first blush, then, the distinction drawn by the creators of the do-not-call registry would seem to draw the line in precisely the right place.","At first blush, then, the creators of the registry would seem to have drawn the line between exempted and banned calls in the right place.",4.0,1105,0.8,1.0000001192092896,1.0,0.7412810767491301,0.9973617196083069,0.8768420577674525,0.5740552897026441,0.9973618388175964,0.85563464258957,0.6895557301376098,0.9948150515556335,0.775509283260534,0.8183795466719184,0.9991851449012756,0.9639748161641758,0.4239828796157172,0.9970429539680481,0.8864890609703888,0.5790707489641684,glove-twitter-25
Ukrainian President Leonid Kuchma today cut short a visit to Latin America as a bitter border wrangle between Ukraine and Russia deteriorates further.,The dispute has led Ukrainian president Leonid Kuchma to cut short a state visit to Latin America.,3.5,1106,0.7000000000000001,0.5896463990211487,0.46084180834623123,0.41625281039409656,0.9884445071220398,0.7444855898235332,0.3480061107654922,0.9884445071220398,0.7424194393162102,0.2536125096137129,0.9270307421684265,0.31824099584254917,0.4618222783886471,0.8604246973991394,0.44640045350141044,0.4692766801026061,0.877759575843811,0.2835801371489597,0.5306636808465612,glove-twitter-25
Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday's presidential election in war-torn Chechnya.,"Officials in Chechnya's Moscow-backed government are a frequent target for rebels, and tension is running high ahead of Sunday's presidential election in the war-ravaged region.",4.75,1107,0.9500000000000001,0.5612183809280396,0.31752827847289866,0.5206392642913972,0.9954496026039124,0.8395777554341084,0.4767405814790017,0.9954495429992676,0.85405977672595,0.6074686431256603,0.9764431118965149,0.548051692158196,0.7750793961496997,0.8948884010314941,0.48297990919570377,0.616556038517839,0.9358566999435425,0.45698453728487676,0.6953424271557942,glove-twitter-25
"About 25 governments have signed in the last four months, about half of those in the last three weeks.","According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.",3.200000047683716,1108,0.6400000095367432,0.5433396697044373,0.2805504865227162,0.5155772435626947,0.99259352684021,0.7224921037304561,0.6733302197224142,0.9925936460494995,0.6577196434710737,0.5497476737821473,0.9972583055496216,0.7334483627349395,0.7104680551368253,0.9992433190345764,0.9668965007545254,0.3561801186421088,0.9970444440841675,0.7083370255154773,0.5113304563671592,glove-twitter-25
The panel ordered the Commerce Department to issue revised figures for the duties within 60 days.,It called on the Commerce Department to respond within 60 days.,2.5999999046325684,1109,0.5199999809265137,0.5277965664863586,0.4326720073114755,0.3977844072151456,0.9724315404891968,0.595354719882643,0.5256290619091666,0.9724315404891968,0.7080915707782179,0.14402177037048206,0.9837435483932495,0.6749669232789077,0.3357798165428941,0.9942612051963806,0.9009822497545086,0.48118246352720334,0.9883154630661011,0.778554953512992,0.33404073652063143,glove-twitter-25
"The company will launch 800 hot spots, or ""Wi-Fi Zones,"" later this summer, and plans to have more than 2,100 by the end of the year.","The service will launch later this summer with 800 locations, and Sprint plans 2,100 locations by the end of the year.",3.0,1110,0.6000000000000001,0.9196229577064514,0.7424148721594173,0.6330000281307471,0.9831064343452454,0.6731297302632762,0.614210684428844,0.9831063747406006,0.4517680550786032,0.6013356853678471,0.9962337017059326,0.6234763032722767,0.7480951882292224,0.999944269657135,0.9884470720549108,0.4034930013500487,0.9992616176605225,0.7748142181759206,0.5561084444517799,glove-twitter-25
"Gold's rise pulled other precious metals higher, shunting silver to $4.81/83 an ounce from $4.77/79 last quoted in New York.","Gold's bounce pulled other precious metals higher, sending silver to $4.83/85 an ounce from $4.80/82 last quoted in New York.",3.25,1111,0.65,1.0,1.0,0.8624532610158681,0.9986571669578552,0.9185736947249195,0.40026935471021835,0.9986572265625,0.9316653159011494,0.36039479601931423,0.9998632073402405,0.9587369450176888,0.5713246103688467,0.9999997019767761,0.9991055757801911,0.4703077638994198,0.9999660849571228,0.960964621822037,0.6251937118581425,glove-twitter-25
"Shares of LendingTree soared $5.99, or 40.1 percent, to $20.68 in afternoon trading on the Nasdaq Stock Market.","Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.",2.200000047683716,1112,0.4400000095367432,0.9999998807907104,1.0,0.9272068981133351,0.9782915711402893,0.6882590200387237,0.3976792652364733,0.9782915711402893,0.7313153606783712,0.19818047780706632,0.9322544932365417,0.3797492008892275,0.3860836279939112,0.909015417098999,0.6052241860323355,0.40602366185728206,0.9040043354034424,0.4036241310359515,0.4471994968354747,glove-twitter-25
"It will cost about $20,000 per eight-week course of treatment, comparable to other injected cancer therapies, a spokeswoman said.","It will cost about $20,000 per average course of treatment -16 to 17 weeks.",3.5,1113,0.7000000000000001,1.0000001192092896,1.0,0.8719482081407859,0.9791236519813538,0.6112740489729749,0.4375499044328211,0.9791237711906433,0.6492140724964827,0.20159666572967297,0.9380205273628235,0.3396039752248523,0.4126829070175147,0.911190390586853,0.4877519786563097,0.6821500085020993,0.9149101972579956,0.3477729507718521,0.4765167292183797,glove-twitter-25
Teams of inspectors walked into a restricted area at one park without being stopped; others took pictures of sensitive areas without being challenged.,Teams of inspectors walked into a restricted area at one park without being stopped by employees; others took pictures of security-sensitive areas without anyone challenging them.,4.75,1114,0.9500000000000001,0.9999998807907104,1.0,0.9272068981133351,0.9968639016151428,0.8676663855091484,0.4871673772632212,0.996863842010498,0.80823667775064,0.5492580029542866,0.9807506799697876,0.5938528688087035,0.7176906955799648,0.9527392983436584,0.7013925853196697,0.5321598418912057,0.9655568599700928,0.6050442903791968,0.7023526006756411,glove-twitter-25
"The identical rovers will act as robotic geologists, searching for evidence of past water.","The rovers act as robotic geologists, moving on six wheels.",3.200000047683716,1115,0.6400000095367432,0.2552470564842224,0.39387249663076607,0.2806200344658419,0.980270266532898,0.7049641129166327,0.29279690895059757,0.9802703261375427,0.7142214325329332,0.10806498874174188,0.9712222814559937,0.5814638865686597,0.299505301111876,0.9671325087547302,0.7401322381859653,0.5587071483595183,0.9677881598472595,0.6744742388508633,0.45195615819502105,glove-twitter-25
Representatives for Puretunes could not immediately be reached for comment Wednesday.,Puretunes representatives could not be located Thursday to comment on the suit.,3.25,1116,0.65,0.8933535218238831,0.6461319198680482,0.7954038774261349,0.987201452255249,0.7319610511182044,0.5634132169134751,0.9872018098831177,0.8686157727751525,0.11130019908585356,0.9759270548820496,0.6842535845767189,0.28799182440491283,0.9668667316436768,0.758715170853415,0.48323137873797367,0.9677050113677979,0.7308400414495144,0.2801433924583088,glove-twitter-25
"I've still got a fighting chance, though,"" Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.","""I'm still not red-hot favourite,"" Hewitt said after battling to down Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.",3.75,1117,0.75,0.8758655190467834,0.6075894387426044,0.812014137529583,0.9941011667251587,0.8112590390507132,0.341875429109708,0.994101345539093,0.7717853024912193,0.342059411460874,0.9970609545707703,0.8123914589578658,0.6258511445311554,0.9991989135742188,0.9446762235049819,0.7418490281283339,0.9980265498161316,0.9025473949256053,0.7899478503215218,glove-twitter-25
"Two astronomers surveying the region around Jupiter have detected 20 new moons, bringing the giant planet's total to 60.","Astronomers have clocked eight more moons orbiting Jupiter, bringing its known total to 60.",3.0,1118,0.6000000000000001,0.2749199867248535,0.17283810294317992,0.34268371617009585,0.9771914482116699,0.6897556065184907,0.2643244346090016,0.9771914482116699,0.6398342407267348,0.1644532487509234,0.9863892197608948,0.6462985538028989,0.3927525004917791,0.9955856800079346,0.8995799796350097,0.546458013243911,0.9903919100761414,0.8175332485592347,0.5270724442560786,glove-twitter-25
"""What they have done is a thinly veiled attempt to do an end run around the Constitution,"" she said.","The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution,"" she said.",2.5999999046325684,1119,0.5199999809265137,0.742974042892456,0.4815017047499758,0.6292973027659337,0.9963228702545166,0.862890057224352,0.495863519243879,0.9963229298591614,0.4400820752583626,0.6261100502385466,0.9996392130851746,0.6399176905255547,0.8435395815673328,1.0,0.999981924128969,0.5513459640442884,0.9995759725570679,0.7743252455305117,0.8459282636874486,glove-twitter-25
"The woman felt threatened and went to the magistrate's office, police said.",The woman reported that she felt threatened and obtained a warrant for Stackhouse's arrest from the local magistrate's office.,3.25,1120,0.65,1.000000238418579,1.0,0.6704884746562783,0.9883055090904236,0.7144446498047972,0.5520408594539139,0.9883056879043579,0.6388736093822445,0.287749332076062,0.9739855527877808,0.5046257600363407,0.5181156368226978,0.9677738547325134,0.7502823347436918,0.5650566736034923,0.9623979330062866,0.5483724877075482,0.5081698805102144,glove-twitter-25
"The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.","The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate province in North America because of last week's actions.",3.4000000953674316,1121,0.6800000190734864,1.000000238418579,1.0,0.6172450751955054,0.9943365454673767,0.8192365436133735,0.46125538420560047,0.9943365454673767,0.42171065895636894,0.453901991637149,0.9751277565956116,0.41073785305595367,0.6695068827276186,0.966450572013855,0.7475520708418162,0.5287081710319854,0.9675073027610779,0.5829163203200238,0.7146286125898413,glove-twitter-25
"Amgen shares gained 93 cents, or 1.45 percent, to $65.05 in afternoon trading on Nasdaq.",Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.,1.3329999446868896,1122,0.26659998893737796,0.6385719180107117,0.3825142851572917,0.5253035440074003,0.9808875322341919,0.5922672248841419,0.38586312700187847,0.9808874130249023,0.7208046531527821,0.18513841057927666,0.9827362895011902,0.6877887986949861,0.4028194612740358,0.9692100882530212,0.6843372990517422,0.5482366161522947,0.9765889048576355,0.7148726668961328,0.4459279689565879,glove-twitter-25
"The last time the survey was conducted, in 1995, those numbers matched.","In 1995, the last survey, those numbers were equal.",5.0,1123,1.0,0.5795822143554688,0.3869346713259221,0.5000022075698453,0.9919097423553467,0.7892818954554139,0.5436728780771993,0.9919096827507019,0.8155515389926693,0.12797899284030184,0.9888187646865845,0.7174878572124428,0.32108224559840187,0.9714149832725525,0.7518009403840853,0.542631584361704,0.9798586964607239,0.7351194202585891,0.3559517655262744,glove-twitter-25
Higher courts have ruled that the tablets broke the constitutional separation of church and state.,The federal courts have ruled that the monument violates the constitutional ban against state-established religion.,4.0,1124,0.8,0.6823925971984863,0.5112317854236044,0.4596969019217084,0.9824511408805847,0.6861313266627005,0.5137806169206509,0.9824509620666504,0.8034220016589869,0.1965383478389805,0.9683480858802795,0.595900059867182,0.40250118521947664,0.961718738079071,0.7377300268465191,0.4919451532889207,0.9593932032585144,0.6596815530022206,0.39103658612065223,glove-twitter-25
"In two weeks, he'll probably send out Peace Rules in the Preakness.",Frankel said Peace Rules will run in the Preakness Stakes on May 17.,3.5999999046325684,1125,0.7199999809265137,0.777372419834137,0.5320791741541755,0.6329644547195257,0.9718133807182312,0.5807356285637171,0.4675134684956698,0.971813440322876,0.7218206071330505,0.14791005247430367,0.9887194037437439,0.7245749285805267,0.3620484669842299,0.9583386182785034,0.6771517097436162,0.8000991205621915,0.9784120917320251,0.7546037240378924,0.39426359431358066,glove-twitter-25
"The technology-laced Nasdaq Composite Index was up 7.60 points, or 0.46 percent, at 1,653.62.","The broader Standard & Poor's 500 Index <.SPX> shed 2.38 points, or 0.24 percent, at 995.10.",0.800000011920929,1126,0.1600000023841858,0.414699912071228,0.43500563840455553,0.33731755539013497,0.9854012727737427,0.7524321022390134,0.36247775014853506,0.9854013323783875,0.7666379489946062,0.14294769504049884,0.9971306324005127,0.8163467017469758,0.3507772141368075,0.9998596906661987,0.9834702702195217,0.48257541604312887,0.9992392659187317,0.916174534710807,0.46936437753136967,glove-twitter-25
He allowed two runs in seven innings and struck out six.,Zambrano pitched seven innings and allowed two runs on five hits and four walks.,3.5,1127,0.7000000000000001,0.3259049654006958,0.4040600342133608,0.3058592751173197,0.9870604872703552,0.7173677865885955,0.3911648553600022,0.987060546875,0.8590201011509382,0.12049674789798548,0.9858725070953369,0.7543184374844132,0.28881423601191947,0.9766462445259094,0.8055956493569087,0.4253976168705859,0.9810619950294495,0.7795954782974891,0.3127224702218675,glove-twitter-25
"Still, he said, ""I'm absolutely confident we're going to have a bill.""","""I'm absolutely confident we're going to have a bill,"" Frist, R-Tenn., said Thursday.",3.0,1128,0.6000000000000001,0.6759280562400818,0.39718429053924686,0.609470550324456,0.9979974627494812,0.8310988313529757,0.5788644350833407,0.997997522354126,0.9200524383439359,0.3441032313152414,0.990404486656189,0.7512043340981731,0.5665283366152079,0.9275444746017456,0.6413656940503096,0.45395547320386337,0.9682021737098694,0.6700042955445795,0.46334785963501707,glove-twitter-25
"Nationally, the federal Centers for Disease Control and Prevention recorded 4,156 cases of West Nile, including 284 deaths.","There were 293 human cases of West Nile in Indiana in 2002, including 11 deaths statewide.",1.6670000553131104,1129,0.33340001106262207,0.6289781332015991,0.4001652531781733,0.5469497124419519,0.9757741689682007,0.6697047507489118,0.34352729244164865,0.9757741689682007,0.7638616574187062,0.18096044492854557,0.9840531349182129,0.6707101289308535,0.39992366677703767,0.9703192114830017,0.7436790882463963,0.6842713579698558,0.9796521067619324,0.6405810605377689,0.4894162147951355,glove-twitter-25
"On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line.","On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.",3.75,1130,0.75,0.9999999403953552,1.0,0.6249171057523089,0.9962030053138733,0.8573200868960774,0.5230040811411871,0.9962029457092285,0.4359596242648739,0.46871318797598993,0.973590612411499,0.42107473202325374,0.6309320027406418,0.9408175349235535,0.6994036183113652,0.3535096122134928,0.9459032416343689,0.5156050697005754,0.5170049685728484,glove-twitter-25
"Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges.",Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee.,2.25,1131,0.45,0.46278005838394165,0.3826750011546023,0.3852503932943363,0.971595048904419,0.6345007534043398,0.28035299347540393,0.971595048904419,0.6662590062433004,0.19367751246888323,0.9638387560844421,0.5107708713800931,0.4349120586161418,0.9265804290771484,0.6074824104320806,0.5982135303803313,0.9448795318603516,0.5376439723517905,0.5723589609676132,glove-twitter-25
Former company chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.,"Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.",4.199999809265137,1132,0.8399999618530274,0.6592010259628296,0.44532784090764044,0.5415276686081928,0.995483934879303,0.8337995756072529,0.34531704860091234,0.9954838752746582,0.7774541422811179,0.40830714972883636,0.9886719584465027,0.6775925876816505,0.648056861257163,0.9601408243179321,0.6899053181555013,0.6888655173603189,0.9747227430343628,0.6635519976916717,0.6768813112929666,glove-twitter-25
U.S. District Judge Edmund Sargus ruled that the Akron-based company should have determined that changes at one of its plants would increase overall pollution emissions.,"FirstEnergy Corp. should have determined that modernizing one of its plants would increase overall pollution emissions, U.S. District Judge Edmund Sargus ruled Thursday.",3.5999999046325684,1133,0.7199999809265137,0.5717129111289978,0.5083073924949226,0.39021849769447714,0.9938793778419495,0.7110219491247843,0.38526062504522945,0.9938793778419495,0.7531430079752598,0.4018681694165771,0.9661767482757568,0.4997712900518936,0.617727690447815,0.8516094088554382,0.4347149548427688,0.5486827797084839,0.9084696769714355,0.3554439082251728,0.5850252554874464,glove-twitter-25
"Mr Pollard said: ""This is a terrible personal tragedy and a shocking blow for James's family.","Nick Pollard, the head of Sky News said: ""This is a shocking blow for James's family.",3.4000000953674316,1134,0.6800000190734864,0.9999999403953552,1.0,0.43620047458967265,0.99154132604599,0.788929587664674,0.47280379447005677,0.99154132604599,0.8226647000351316,0.33158251413391154,0.9972269535064697,0.8575472290508489,0.5544991339377673,0.9999627470970154,0.9923264468676702,0.39444646491174457,0.9994934797286987,0.951836796153131,0.5189218391441488,glove-twitter-25
"""They were tossed around like feathers,"" Gordon said.","""The concrete barriers (between lanes) were being tossed around like feathers.""",3.0,1135,0.6000000000000001,0.8853420615196228,0.6060607221010373,0.8789093696706898,0.9514761567115784,0.5644725210340751,0.2628659176972901,0.9514761567115784,0.7547392810786401,0.1016529325083469,0.9672439098358154,0.594039155088154,0.3082777233411832,0.956155002117157,0.6937491526178108,0.6115081514257203,0.9629363417625427,0.5805174157796889,0.48779873183205297,glove-twitter-25
"""IT is the only vehicle on which established economies will be able to compete,"" Barrett said.","""IT is the only vehicle on which established economies will be able to compete"" with fast-growing economies such as China and India, Barrett said.",3.25,1136,0.65,0.9999999403953552,1.0,0.9318678980112822,0.9954138398170471,0.8439943751423187,0.46604963047154785,0.9954138994216919,0.5796881780916232,0.4409311863664824,0.9864823222160339,0.5656309268613204,0.6698946695357874,0.9928343892097473,0.8818210940201456,0.593233054952609,0.9847866892814636,0.6784719261158669,0.6632610908696506,glove-twitter-25
"The new system costs between $1.1 million and $22 million, depending on configuration.","The system is priced from US$1.1 million to $22.4 million, depending on configuration.",3.5999999046325684,1137,0.7199999809265137,0.7226684093475342,0.49883831924254374,0.5608309747026372,0.9962368607521057,0.8613174987479433,0.4598617848652968,0.9962369799613953,0.8949061126914675,0.18209972429790738,0.9985377788543701,0.8789877733269376,0.39629227766726266,0.9998961687088013,0.9839276619532563,0.753152887113298,0.9995500445365906,0.9410302270689623,0.46311572960919273,glove-twitter-25
